date,metric,value_millions,value_billions
2016-05-06,credit_total,4595681.0,4595.681
2016-05-06,credit_uncleared,2979662.0,2979.662
2016-05-06,ir_cleared,158285971.0,158285.971
2016-05-06,ir_total,260931814.0,260931.814
2016-05-06,ir_uncleared,102645843.0,102645.843
2016-05-13,credit_cleared,1578540.0,1578.54
2016-05-13,credit_total,4565082.0,4565.082
2016-05-13,credit_uncleared,2986542.0,2986.542
2016-05-13,ir_cleared,159517760.0,159517.76
2016-05-13,ir_total,261300041.0,261300.041
2016-05-13,ir_uncleared,101782281.0,101782.281
2016-05-20,credit_cleared,1564799.0,1564.799
2016-05-20,credit_total,4481624.0,4481.624
2016-05-20,credit_uncleared,2916825.0,2916.825
2016-05-20,ir_cleared,159951080.0,159951.08
2016-05-20,ir_total,262057282.0,262057.282
2016-05-20,ir_uncleared,102106202.0,102106.202
2016-05-27,credit_cleared,1556352.0,1556.352
2016-05-27,credit_total,4492253.0,4492.253
2016-05-27,credit_uncleared,2935902.0,2935.902
2016-05-27,ir_cleared,159520589.0,159520.589
2016-05-27,ir_total,249575365.0,249575.365
2016-05-27,ir_uncleared,90054776.0,90054.776
2016-06-03,credit_cleared,1578288.0,1578.288
2016-06-03,credit_total,4579136.0,4579.136
2016-06-03,credit_uncleared,3000848.0,3000.848
2016-06-03,ir_cleared,163328762.0,163328.762
2016-06-03,ir_total,254200488.0,254200.488
2016-06-03,ir_uncleared,90871726.0,90871.726
2016-06-10,credit_cleared,1596996.0,1596.996
2016-06-10,credit_total,4644774.0,4644.774
2016-06-10,credit_uncleared,3047777.0,3047.777
2016-06-10,ir_cleared,162629708.0,162629.708
2016-06-10,ir_total,252231745.0,252231.745
2016-06-10,ir_uncleared,89602037.0,89602.037
2016-06-17,credit_cleared,1694758.0,1694.758
2016-06-17,credit_total,4750306.0,4750.306
2016-06-17,credit_uncleared,3055548.0,3055.548
2016-06-17,ir_cleared,159176835.0,159176.835
2016-06-17,ir_total,248541637.0,248541.637
2016-06-17,ir_uncleared,89364802.0,89364.802
2016-06-24,credit_cleared,1603481.0,1603.481
2016-06-24,credit_total,4471391.0,4471.391
2016-06-24,credit_uncleared,2867910.0,2867.91
2016-06-24,ir_cleared,159935952.0,159935.952
2016-06-24,ir_total,248863410.0,248863.41
2016-06-24,ir_uncleared,88927458.0,88927.458
2016-07-01,credit_cleared,1633655.0,1633.655
2016-07-01,credit_total,4544786.0,4544.786
2016-07-01,credit_uncleared,2911131.0,2911.131
2016-07-01,ir_cleared,161982947.0,161982.947
2016-07-01,ir_total,249880897.0,249880.897
2016-07-01,ir_uncleared,87897949.0,87897.949
2016-07-08,credit_cleared,1615046.0,1615.046
2016-07-08,credit_total,4571321.0,4571.321
2016-07-08,credit_uncleared,2956275.0,2956.275
2016-07-08,ir_cleared,161703247.0,161703.247
2016-07-08,ir_total,250033634.0,250033.634
2016-07-08,ir_uncleared,88330388.0,88330.388
2016-07-15,credit_cleared,1602828.0,1602.828
2016-07-15,credit_total,4522153.0,4522.153
2016-07-15,credit_uncleared,2919325.0,2919.325
2016-07-15,ir_cleared,160063588.0,160063.588
2016-07-15,ir_total,240268328.0,240268.328
2016-07-15,ir_uncleared,80204740.0,80204.74
2016-07-22,credit_cleared,1619300.0,1619.3
2016-07-22,credit_total,4256191.0,4256.191
2016-07-22,credit_uncleared,2636892.0,2636.892
2016-07-22,ir_cleared,160435002.0,160435.002
2016-07-22,ir_total,236190055.0,236190.055
2016-07-22,ir_uncleared,75755053.0,75755.053
2016-07-29,credit_cleared,1603907.0,1603.907
2016-07-29,credit_total,4350682.0,4350.682
2016-07-29,credit_uncleared,2746775.0,2746.775
2016-07-29,ir_cleared,157290827.0,157290.827
2016-07-29,ir_total,236208117.0,236208.117
2016-07-29,ir_uncleared,78917290.0,78917.29
2016-08-05,credit_cleared,1621497.0,1621.497
2016-08-05,credit_total,4393567.0,4393.567
2016-08-05,credit_uncleared,2772069.0,2772.069
2016-08-05,ir_cleared,156738412.0,156738.412
2016-08-05,ir_total,235076171.0,235076.171
2016-08-05,ir_uncleared,78337759.0,78337.759
2016-08-12,credit_cleared,1597384.0,1597.384
2016-08-12,credit_total,4389069.0,4389.069
2016-08-12,credit_uncleared,2791684.0,2791.684
2016-08-12,ir_cleared,157382196.0,157382.196
2016-08-12,ir_total,236804769.0,236804.769
2016-08-12,ir_uncleared,79422572.0,79422.572
2016-08-19,credit_cleared,1622488.0,1622.488
2016-08-19,credit_total,4372156.0,4372.156
2016-08-19,credit_uncleared,2749669.0,2749.669
2016-08-19,ir_cleared,158323377.0,158323.377
2016-08-19,ir_total,238194733.0,238194.733
2016-08-19,ir_uncleared,79871356.0,79871.356
2016-08-26,credit_cleared,1613658.0,1613.658
2016-08-26,credit_total,4391701.0,4391.701
2016-08-26,credit_uncleared,2778043.0,2778.043
2016-08-26,ir_cleared,158557010.0,158557.01
2016-08-26,ir_total,238111969.0,238111.969
2016-08-26,ir_uncleared,79554959.0,79554.959
2016-09-02,credit_cleared,1615253.0,1615.253
2016-09-02,credit_total,4389562.0,4389.562
2016-09-02,credit_uncleared,2774309.0,2774.309
2016-09-02,ir_cleared,159793788.0,159793.788
2016-09-02,ir_total,238043858.0,238043.858
2016-09-02,ir_uncleared,78250070.0,78250.07
2016-09-09,credit_cleared,1655880.0,1655.88
2016-09-09,credit_total,4356335.0,4356.335
2016-09-09,credit_uncleared,2700455.0,2700.455
2016-09-09,ir_cleared,161542098.0,161542.098
2016-09-09,ir_total,239363857.0,239363.857
2016-09-09,ir_uncleared,77821759.0,77821.759
2016-09-16,credit_cleared,1704137.0,1704.137
2016-09-16,credit_total,4441779.0,4441.779
2016-09-16,credit_uncleared,2737642.0,2737.642
2016-09-16,ir_cleared,159299675.0,159299.675
2016-09-16,ir_total,237350933.0,237350.933
2016-09-16,ir_uncleared,78051258.0,78051.258
2016-09-23,credit_cleared,1935063.0,1935.063
2016-09-23,credit_total,4567311.0,4567.311
2016-09-23,credit_uncleared,2632248.0,2632.248
2016-09-23,ir_cleared,153414183.0,153414.183
2016-09-23,ir_total,231449543.0,231449.543
2016-09-23,ir_uncleared,78035361.0,78035.361
2016-09-30,credit_cleared,1681090.0,1681.09
2016-09-30,credit_total,4253450.0,4253.45
2016-09-30,credit_uncleared,2572360.0,2572.36
2016-09-30,ir_cleared,138156442.0,138156.442
2016-09-30,ir_total,213631268.0,213631.268
2016-09-30,ir_uncleared,75474826.0,75474.826
2016-10-07,credit_cleared,1678165.0,1678.165
2016-10-07,credit_total,4399157.0,4399.157
2016-10-07,credit_uncleared,2720992.0,2720.992
2016-10-07,ir_cleared,138807610.0,138807.61
2016-10-07,ir_total,218054468.0,218054.468
2016-10-07,ir_uncleared,79246858.0,79246.858
2016-10-14,credit_cleared,1618078.0,1618.078
2016-10-14,credit_total,4254871.0,4254.871
2016-10-14,credit_uncleared,2636793.0,2636.793
2016-10-14,ir_cleared,138381925.0,138381.925
2016-10-14,ir_total,213780435.0,213780.435
2016-10-14,ir_uncleared,75398510.0,75398.51
2016-10-21,credit_cleared,1596503.0,1596.503
2016-10-21,credit_total,4166136.0,4166.136
2016-10-21,credit_uncleared,2569633.0,2569.633
2016-10-21,ir_cleared,139687442.0,139687.442
2016-10-21,ir_total,215420959.0,215420.959
2016-10-21,ir_uncleared,75733517.0,75733.517
2016-10-28,credit_cleared,1565399.0,1565.399
2016-10-28,credit_total,4186028.0,4186.028
2016-10-28,credit_uncleared,2620629.0,2620.629
2016-10-28,ir_cleared,138281726.0,138281.726
2016-10-28,ir_total,214478094.0,214478.094
2016-10-28,ir_uncleared,76196368.0,76196.368
2016-11-04,credit_cleared,1600543.0,1600.543
2016-11-04,credit_total,4294091.0,4294.091
2016-11-04,credit_uncleared,2693548.0,2693.548
2016-11-04,ir_cleared,138228893.0,138228.893
2016-11-04,ir_total,215312213.0,215312.213
2016-11-04,ir_uncleared,77083319.0,77083.319
2016-11-11,credit_cleared,1627420.0,1627.42
2016-11-11,credit_total,4310581.0,4310.581
2016-11-11,credit_uncleared,2683160.0,2683.16
2016-11-11,ir_cleared,127724599.0,127724.599
2016-11-11,ir_total,200598776.0,200598.776
2016-11-11,ir_uncleared,72874177.0,72874.177
2016-11-18,credit_cleared,1588681.0,1588.681
2016-11-18,credit_total,4180354.0,4180.354
2016-11-18,credit_uncleared,2591673.0,2591.673
2016-11-18,ir_cleared,136341671.0,136341.671
2016-11-18,ir_total,210823729.0,210823.729
2016-11-18,ir_uncleared,74482058.0,74482.058
2016-11-25,credit_cleared,1683168.0,1683.168
2016-11-25,credit_total,4267097.0,4267.097
2016-11-25,credit_uncleared,2583929.0,2583.929
2016-11-25,ir_cleared,137039276.0,137039.276
2016-11-25,ir_total,211343597.0,211343.597
2016-11-25,ir_uncleared,74304322.0,74304.322
2016-12-02,credit_cleared,1578735.0,1578.735
2016-12-02,credit_total,4191127.0,4191.127
2016-12-02,credit_uncleared,2612392.0,2612.392
2016-12-02,ir_cleared,140275386.0,140275.386
2016-12-02,ir_total,215526831.0,215526.831
2016-12-02,ir_uncleared,75251446.0,75251.446
2016-12-09,credit_cleared,1595567.0,1595.567
2016-12-09,credit_total,4245582.0,4245.582
2016-12-09,credit_uncleared,2650015.0,2650.015
2016-12-09,ir_cleared,139035121.0,139035.121
2016-12-09,ir_total,213892210.0,213892.21
2016-12-09,ir_uncleared,74857089.0,74857.089
2016-12-16,credit_cleared,1568096.0,1568.096
2016-12-16,credit_total,4213442.0,4213.442
2016-12-16,credit_uncleared,2645346.0,2645.346
2016-12-16,ir_cleared,136032595.0,136032.595
2016-12-16,ir_total,210754448.0,210754.448
2016-12-16,ir_uncleared,74721853.0,74721.853
2016-12-23,credit_cleared,1455124.0,1455.124
2016-12-23,credit_total,3561855.0,3561.855
2016-12-23,credit_uncleared,2106731.0,2106.731
2016-12-23,ir_cleared,127366773.0,127366.773
2016-12-23,ir_total,201118051.0,201118.051
2016-12-23,ir_uncleared,73751277.0,73751.277
2016-12-30,credit_cleared,1457950.0,1457.95
2016-12-30,credit_total,3568813.0,3568.813
2016-12-30,credit_uncleared,2110863.0,2110.863
2016-12-30,ir_cleared,127344075.0,127344.075
2016-12-30,ir_total,200866412.0,200866.412
2016-12-30,ir_uncleared,73522338.0,73522.338
2017-01-06,credit_cleared,1430684.0,1430.684
2017-01-06,credit_total,3612431.0,3612.431
2017-01-06,credit_uncleared,2181747.0,2181.747
2017-01-06,ir_cleared,130780697.0,130780.697
2017-01-06,ir_total,203345764.0,203345.764
2017-01-06,ir_uncleared,72565067.0,72565.067
2017-01-13,credit_cleared,1402921.0,1402.921
2017-01-13,credit_total,3631155.0,3631.155
2017-01-13,credit_uncleared,2228233.0,2228.233
2017-01-13,ir_cleared,134060909.0,134060.909
2017-01-13,ir_total,207395442.0,207395.442
2017-01-13,ir_uncleared,73334533.0,73334.533
2017-01-20,credit_cleared,1414373.0,1414.373
2017-01-20,credit_total,3576314.0,3576.314
2017-01-20,credit_uncleared,2161941.0,2161.941
2017-01-20,ir_cleared,133388454.0,133388.454
2017-01-20,ir_total,206850371.0,206850.371
2017-01-20,ir_uncleared,73461917.0,73461.917
2017-01-27,credit_cleared,1418187.0,1418.187
2017-01-27,credit_total,3622545.0,3622.545
2017-01-27,credit_uncleared,2204359.0,2204.359
2017-01-27,ir_cleared,132971420.0,132971.42
2017-01-27,ir_total,206592363.0,206592.363
2017-01-27,ir_uncleared,73620942.0,73620.942
2017-02-03,credit_cleared,1493867.0,1493.867
2017-02-03,credit_total,3738243.0,3738.243
2017-02-03,credit_uncleared,2244375.0,2244.375
2017-02-03,ir_cleared,136423988.0,136423.988
2017-02-03,ir_total,210597776.0,210597.776
2017-02-03,ir_uncleared,74173787.0,74173.787
2017-02-10,credit_cleared,1509153.0,1509.153
2017-02-10,credit_total,3808406.0,3808.406
2017-02-10,credit_uncleared,2299253.0,2299.253
2017-02-10,ir_cleared,139180791.0,139180.791
2017-02-10,ir_total,215595544.0,215595.544
2017-02-10,ir_uncleared,76414752.0,76414.752
2017-02-17,credit_cleared,1512957.0,1512.957
2017-02-17,credit_total,3775001.0,3775.001
2017-02-17,credit_uncleared,2262045.0,2262.045
2017-02-17,ir_cleared,141521154.0,141521.154
2017-02-17,ir_total,218566218.0,218566.218
2017-02-17,ir_uncleared,77045064.0,77045.064
2017-02-24,credit_cleared,1482827.0,1482.827
2017-02-24,credit_total,3796598.0,3796.598
2017-02-24,credit_uncleared,2313772.0,2313.772
2017-02-24,ir_cleared,140729014.0,140729.014
2017-02-24,ir_total,218593044.0,218593.044
2017-02-24,ir_uncleared,77864030.0,77864.03
2017-03-03,credit_cleared,1488891.0,1488.891
2017-03-03,credit_total,3846751.0,3846.751
2017-03-03,credit_uncleared,2357860.0,2357.86
2017-03-03,ir_cleared,145677734.0,145677.734
2017-03-03,ir_total,225525209.0,225525.209
2017-03-03,ir_uncleared,79847475.0,79847.475
2017-03-10,credit_cleared,1535180.0,1535.18
2017-03-10,credit_total,3915020.0,3915.02
2017-03-10,credit_uncleared,2379840.0,2379.84
2017-03-10,ir_cleared,147100186.0,147100.186
2017-03-10,ir_total,227569246.0,227569.246
2017-03-10,ir_uncleared,80469060.0,80469.06
2017-03-17,credit_cleared,1549432.0,1549.432
2017-03-17,credit_total,3757410.0,3757.41
2017-03-17,credit_uncleared,2207978.0,2207.978
2017-03-17,ir_cleared,142072762.0,142072.762
2017-03-17,ir_total,221846766.0,221846.766
2017-03-17,ir_uncleared,79774004.0,79774.004
2017-03-24,credit_cleared,1760165.0,1760.165
2017-03-24,credit_total,4071862.0,4071.862
2017-03-24,credit_uncleared,2311697.0,2311.697
2017-03-24,ir_cleared,140712487.0,140712.487
2017-03-24,ir_total,219548295.0,219548.295
2017-03-24,ir_uncleared,78835808.0,78835.808
2017-03-31,credit_cleared,1660298.0,1660.298
2017-03-31,credit_total,3994925.0,3994.925
2017-03-31,credit_uncleared,2334627.0,2334.627
2017-03-31,ir_cleared,139868802.0,139868.802
2017-03-31,ir_total,220858613.0,220858.613
2017-03-31,ir_uncleared,80989811.0,80989.811
2017-04-07,credit_cleared,1631130.0,1631.13
2017-04-07,credit_total,4021591.0,4021.591
2017-04-07,credit_uncleared,2390461.0,2390.461
2017-04-07,ir_cleared,143354583.0,143354.583
2017-04-07,ir_total,224747596.0,224747.596
2017-04-07,ir_uncleared,81393013.0,81393.013
2017-04-14,credit_cleared,1655397.0,1655.397
2017-04-14,credit_total,4119910.0,4119.91
2017-04-14,credit_uncleared,2464514.0,2464.514
2017-04-14,ir_cleared,162919657.0,162919.657
2017-04-14,ir_total,244275201.0,244275.201
2017-04-14,ir_uncleared,81355544.0,81355.544
2017-04-21,credit_cleared,1714659.0,1714.659
2017-04-21,credit_total,4039412.0,4039.412
2017-04-21,credit_uncleared,2324753.0,2324.753
2017-04-21,ir_cleared,158850551.0,158850.551
2017-04-21,ir_total,240739359.0,240739.359
2017-04-21,ir_uncleared,81888808.0,81888.808
2017-04-28,credit_cleared,1695423.0,1695.423
2017-04-28,credit_total,4088218.0,4088.218
2017-04-28,credit_uncleared,2392795.0,2392.795
2017-04-28,ir_cleared,145020183.0,145020.183
2017-04-28,ir_total,227453719.0,227453.719
2017-04-28,ir_uncleared,82433536.0,82433.536
2017-05-05,credit_cleared,1695950.0,1695.95
2017-05-05,credit_total,4148597.0,4148.597
2017-05-05,credit_uncleared,2452647.0,2452.647
2017-05-05,ir_cleared,145410685.0,145410.685
2017-05-05,ir_total,226594111.0,226594.111
2017-05-05,ir_uncleared,81183426.0,81183.426
2017-05-12,credit_cleared,1679727.0,1679.727
2017-05-12,credit_total,4200158.0,4200.158
2017-05-12,credit_uncleared,2520431.0,2520.431
2017-05-12,ir_cleared,146808798.0,146808.798
2017-05-12,ir_total,228124869.0,228124.869
2017-05-12,ir_uncleared,81316071.0,81316.071
2017-05-19,credit_cleared,1782946.0,1782.946
2017-05-19,credit_total,4076241.0,4076.241
2017-05-19,credit_uncleared,2293295.0,2293.295
2017-05-19,ir_cleared,149365716.0,149365.716
2017-05-19,ir_total,232494302.0,232494.302
2017-05-19,ir_uncleared,83128586.0,83128.586
2017-05-26,credit_cleared,1728861.0,1728.861
2017-05-26,credit_total,4076453.0,4076.453
2017-05-26,credit_uncleared,2347592.0,2347.592
2017-05-26,ir_cleared,151025371.0,151025.371
2017-05-26,ir_total,233919825.0,233919.825
2017-05-26,ir_uncleared,82894454.0,82894.454
2017-06-02,credit_cleared,1717183.0,1717.183
2017-06-02,credit_total,4129116.0,4129.116
2017-06-02,credit_uncleared,2411933.0,2411.933
2017-06-02,ir_cleared,151234146.0,151234.146
2017-06-02,ir_total,234395614.0,234395.614
2017-06-02,ir_uncleared,83161468.0,83161.468
2017-06-09,credit_cleared,1732244.0,1732.244
2017-06-09,credit_total,4197777.0,4197.777
2017-06-09,credit_uncleared,2465532.0,2465.532
2017-06-09,ir_cleared,153650867.0,153650.867
2017-06-09,ir_total,237088026.0,237088.026
2017-06-09,ir_uncleared,83437158.0,83437.158
2017-06-16,credit_cleared,1770290.0,1770.29
2017-06-16,credit_total,4285743.0,4285.743
2017-06-16,credit_uncleared,2515453.0,2515.453
2017-06-16,ir_cleared,154602886.0,154602.886
2017-06-16,ir_total,236580453.0,236580.453
2017-06-16,ir_uncleared,81977567.0,81977.567
2017-06-23,credit_cleared,1760491.0,1760.491
2017-06-23,credit_total,3864245.0,3864.245
2017-06-23,credit_uncleared,2103754.0,2103.754
2017-06-23,ir_cleared,147501695.0,147501.695
2017-06-23,ir_total,228577409.0,228577.409
2017-06-23,ir_uncleared,81075713.0,81075.713
2017-06-30,credit_cleared,1744317.0,1744.317
2017-06-30,credit_total,3920444.0,3920.444
2017-06-30,credit_uncleared,2176126.0,2176.126
2017-06-30,ir_cleared,151974642.0,151974.642
2017-06-30,ir_total,238917163.0,238917.163
2017-06-30,ir_uncleared,86942520.0,86942.52
2017-07-07,credit_cleared,1745759.0,1745.759
2017-07-07,credit_total,3995556.0,3995.556
2017-07-07,credit_uncleared,2249798.0,2249.798
2017-07-07,ir_cleared,153918881.0,153918.881
2017-07-07,ir_total,237432285.0,237432.285
2017-07-07,ir_uncleared,83513405.0,83513.405
2017-07-14,credit_cleared,1761477.0,1761.477
2017-07-14,credit_total,4081633.0,4081.633
2017-07-14,credit_uncleared,2320155.0,2320.155
2017-07-14,ir_cleared,152729306.0,152729.306
2017-07-14,ir_total,235688998.0,235688.998
2017-07-14,ir_uncleared,82959692.0,82959.692
2017-07-21,credit_cleared,1812516.0,1812.516
2017-07-21,credit_total,4061465.0,4061.465
2017-07-21,credit_uncleared,2248949.0,2248.949
2017-07-21,ir_cleared,153978717.0,153978.717
2017-07-21,ir_total,240628559.0,240628.559
2017-07-21,ir_uncleared,86649842.0,86649.842
2017-07-28,credit_cleared,1800663.0,1800.663
2017-07-28,credit_total,4151024.0,4151.024
2017-07-28,credit_uncleared,2350361.0,2350.361
2017-07-28,ir_cleared,152545368.0,152545.368
2017-07-28,ir_total,236388714.0,236388.714
2017-07-28,ir_uncleared,83843347.0,83843.347
2017-08-04,credit_cleared,1808028.0,1808.028
2017-08-04,credit_total,4216552.0,4216.552
2017-08-04,credit_uncleared,2408523.0,2408.523
2017-08-04,ir_cleared,152691277.0,152691.277
2017-08-04,ir_total,236429624.0,236429.624
2017-08-04,ir_uncleared,83738347.0,83738.347
2017-08-11,credit_cleared,1960466.0,1960.466
2017-08-11,credit_total,4456646.0,4456.646
2017-08-11,credit_uncleared,2496179.0,2496.179
2017-08-11,ir_cleared,153853249.0,153853.249
2017-08-11,ir_total,237942816.0,237942.816
2017-08-11,ir_uncleared,84089566.0,84089.566
2017-08-18,credit_cleared,1894671.0,1894.671
2017-08-18,credit_total,4255615.0,4255.615
2017-08-18,credit_uncleared,2360943.0,2360.943
2017-08-18,ir_cleared,154231894.0,154231.894
2017-08-18,ir_total,238531189.0,238531.189
2017-08-18,ir_uncleared,84299295.0,84299.295
2017-08-25,credit_cleared,1905656.0,1905.656
2017-08-25,credit_total,4343540.0,4343.54
2017-08-25,credit_uncleared,2437884.0,2437.884
2017-08-25,ir_cleared,155169095.0,155169.095
2017-08-25,ir_total,240376442.0,240376.442
2017-08-25,ir_uncleared,85207347.0,85207.347
2017-09-01,credit_cleared,1913732.0,1913.732
2017-09-01,credit_total,4396526.0,4396.526
2017-09-01,credit_uncleared,2482794.0,2482.794
2017-09-01,ir_cleared,154423303.0,154423.303
2017-09-01,ir_total,241168467.0,241168.467
2017-09-01,ir_uncleared,86745164.0,86745.164
2017-09-08,credit_cleared,1927660.0,1927.66
2017-09-08,credit_total,4469947.0,4469.947
2017-09-08,credit_uncleared,2542287.0,2542.287
2017-09-08,ir_cleared,157192780.0,157192.78
2017-09-08,ir_total,247031652.0,247031.652
2017-09-08,ir_uncleared,89838872.0,89838.872
2017-09-15,credit_cleared,1926609.0,1926.609
2017-09-15,credit_total,4533651.0,4533.651
2017-09-15,credit_uncleared,2607042.0,2607.042
2017-09-15,ir_cleared,157878492.0,157878.492
2017-09-15,ir_total,250518293.0,250518.293
2017-09-15,ir_uncleared,92639801.0,92639.801
2017-09-22,credit_cleared,2297890.0,2297.89
2017-09-22,credit_total,4684247.0,4684.247
2017-09-22,credit_uncleared,2386357.0,2386.357
2017-09-22,ir_cleared,152960071.0,152960.071
2017-09-22,ir_total,245410150.0,245410.15
2017-09-22,ir_uncleared,92450079.0,92450.079
2017-09-29,credit_cleared,2127186.0,2127.186
2017-09-29,credit_total,4548408.0,4548.408
2017-09-29,credit_uncleared,2421222.0,2421.222
2017-09-29,ir_cleared,153535404.0,153535.404
2017-09-29,ir_total,246835685.0,246835.685
2017-09-29,ir_uncleared,93300281.0,93300.281
2017-10-06,credit_cleared,2098934.0,2098.934
2017-10-06,credit_total,4639240.0,4639.24
2017-10-06,credit_uncleared,2540307.0,2540.307
2017-10-06,ir_cleared,152307290.0,152307.29
